,Region,Variables,R_2,Var_R,Random_seed
239,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5621533828043722,0.2748745893711212,4
240,StLouis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.864791536560274,0.02809704521780576,0
241,StLouis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8357590169157384,0.05189112136839413,1
242,StLouis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.759475433366633,0.14409845853741077,2
243,StLouis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7508410754280539,0.15302408438720727,3
244,StLouis,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8945455094686471,0.030811941908860163,4
245,Syracuse,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.41320101811026966,0.3278802922431039,0
246,Syracuse,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6872077556707678,0.08386388891250085,1
247,Syracuse,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7252667944884593,0.04369398283806847,2
248,Syracuse,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5906390718801948,0.18905732149796783,3
249,Syracuse,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.11784249303899241,0.6314207534462611,4
250,Tampa,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5651834832451457,0.32003170242650536,0
251,Tampa,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.902847865814195,0.05987766421416729,1
252,Tampa,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7763569849675117,0.0686461716344039,2
253,Tampa,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4388573528256853,0.30469800243846545,3
254,Tampa,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7032677107568518,0.04373510501152211,4
255,TotalUS,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9094532509440713,0.032821267770024254,0
256,TotalUS,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9217973479485924,0.0051434267323354765,1
257,TotalUS,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8191299007685465,0.09483009831247446,2
258,TotalUS,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8882365223011955,0.028973817427740856,3
259,TotalUS,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9498978283342692,0.031002283148398924,4
260,West,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9077471967118466,0.05398085632971805,0
261,West,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9717364489642414,0.0037206419906270494,1
262,West,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9595302967787239,0.006130866685906677,2
263,West,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.960612939353025,0.011032058377491993,3
264,West,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9552175532153973,0.024362561103354996,4
265,WestTexNewMexico,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9110466005549729,0.04452060942169456,0
266,WestTexNewMexico,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9610248043645261,0.013081975958279979,1
267,WestTexNewMexico,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9204629927301142,0.007394417075799464,2
268,WestTexNewMexico,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9227204508948033,0.028479483475162604,3
269,WestTexNewMexico,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9406567075769634,0.009552010842947434,4
270,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6912437603155606,0.056618850180116476,0
271,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.526736131026514,0.3138448050663827,1
272,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5662654532009825,0.2627045681316691,2
273,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.009032525168819805,0.7001571341999543,3
274,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7743803146364232,0.07716474906276893,4
275,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.2845804597108943,0.35223662413159007,5
276,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.19707380169467692,0.42806240270283324,6
277,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.4456954904044277,0.6646926283608733,7
278,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6293938777158525,0.18695920429039414,8
279,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8361724142589769,0.11415163806600781,9
280,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.5232680993784986,1.2182829959490085,10
281,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7422422376074056,0.04491612697999048,11
282,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5765296010122292,0.24540265858754073,12
283,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6629210123228179,0.1033688428393621,13
284,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.009706781761069871,0.3765010311359366,14
285,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.5725644041283655,1.1970398412461765,15
286,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5190578792704275,0.262532953760906,16
287,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.4969672347966736,0.6744709289083696,17
288,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.579748950905635,0.04041445475169403,18
289,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5804071040757661,0.24118858895615614,19
290,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7984005219370338,0.007681806599233676,20
291,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.738157256309484,0.0454657523208819,21
292,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.26129164773963764,0.2730280764894335,22
293,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7070318446980879,0.12260105845735114,23
294,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.31041374538871125,0.47189971190048685,24
295,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6760668382100133,0.12621098788045326,25
296,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.698322184524132,0.08409780438344028,26
297,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5847096171540331,0.1833217202176457,27
298,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6480544860479978,0.155988732152042,28
299,Albany,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6956309545750423,0.10887712610199518,29
300,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8482638081297056,0.019750714077078513,0
301,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.913821076399218,0.0034901892444230143,1
302,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.849447158869594,0.07789192401223066,2
303,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8988758009830092,0.010975483110807649,3
304,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8555063207781181,0.007103378674884753,4
305,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8373484808069215,0.08037866820317063,5
306,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.19395269679872496,0.4562909165400081,6
307,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8879792936763632,0.03505402317338735,7
308,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8928480425613169,0.03184893548419099,8
309,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8664033893904242,0.058696680478972585,9
310,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7620346059767378,0.16864797790901176,10
311,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8631000114325588,0.03928118893137433,11
312,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9391902753526545,0.02162395688329455,12
313,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8930022174890198,0.03109194065174703,13
314,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8498806530924891,0.07549017540028125,14
315,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8455989813025493,0.062127764768164506,15
316,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5744100840180724,0.301284661509962,16
317,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4537232429888566,0.380614638419957,17
318,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7961835947684349,0.13714255283027388,18
319,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9149403711420828,0.00431543764435427,19
320,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8735912094735131,0.05033449614824348,20
321,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8530184023110879,0.07428316793677292,21
322,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8944119148324479,0.018269961478308283,22
323,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.765365023381121,0.1619068175806908,23
324,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6943054005592267,0.09442559267816397,24
325,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8066092193134994,0.10896026906929357,25
326,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8211600946877962,0.08175573598226382,26
327,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8839437382135489,0.020844736524553542,27
328,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9191960396339596,0.0004758215708590141,28
329,Atlanta,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9191723166574307,0.004373826774271561,29
330,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8345269662833262,0.08253285024839108,0
331,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.72918827523981,0.06285389557985421,1
332,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.893035369261808,0.02465314320988754,2
333,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6237547735605595,0.26735411357992755,3
334,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9338132901099669,0.018085903602056863,4
335,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8939575456241197,0.015994224343099606,5
336,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4624521943679213,0.4321887174494099,6
337,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9123715361379147,0.004173309313775353,7
338,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8300635656260889,0.08275212201733717,8
339,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.743271846255065,0.1767504115207753,9
340,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8067457404702368,0.10282716966272076,10
341,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8553845225470624,0.061196373071378596,11
342,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7920245912210847,0.04993494462111492,12
343,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8447174536773061,0.06778541142557915,13
344,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6364248177851131,0.23969088485407064,14
345,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7056836082142551,0.03659744234138962,15
346,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8508360884738897,0.04865180382945322,16
347,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.49889779789610567,0.38554913904454335,17
348,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7527804013052692,0.14938770203889273,18
349,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6977489915601303,0.21272841560543065,19
350,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8555246644292961,0.05011787170138027,20
351,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8902226576566531,0.00011417640915623029,21
352,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8141541068433757,0.002403544474587016,22
353,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9096777159756595,0.018911560873195343,23
354,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8999889417532262,0.011298861197956311,24
355,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8566200478014869,0.04152426015438759,25
356,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.465591463302351,0.4275301958006752,26
357,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8608458937024263,0.025877643973439057,27
358,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6127048643249315,0.017561795832981675,28
359,BaltimoreWashington,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.44509056750915366,0.11228694012296003,29
360,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8295857738924165,0.041125711236666085,0
361,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8142351999963549,0.10748492931857423,1
362,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8569888231374577,0.05608973639892845,2
363,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8098716386171335,0.06092429472398664,3
364,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8702638731169033,0.06330443048081436,4
365,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.798897990305822,0.11323765370076411,5
366,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8764585074900134,0.04641778620561576,6
367,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8469221919334913,0.05575550627457615,7
368,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9024633493596613,0.017622465666505938,8
369,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8905988116460679,0.029809132895628254,9
370,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8529327300088434,0.06472638345226267,10
371,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9129352689921638,0.004005239832463259,11
372,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8765914479666735,0.23679399376614463,12
373,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.741152811044345,0.13732921775108342,13
374,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9388787594197263,0.021454836779034037,14
375,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.725913113097749,0.17941648431202384,15
376,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.5793123813329997,1.0144828497633522,16
377,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7839733953509014,0.11959301027473968,17
378,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6439564501247933,0.15746138851246494,18
379,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8170873778790052,0.10444987576880715,19
380,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8814087304096433,0.01040322614009137,20
381,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.039010841562350906,0.5441148757426502,21
382,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9047172275209787,0.04664604813740536,22
383,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8613239569829596,0.062226276338894326,23
384,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.3729274856289593,0.7114175632487899,24
385,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8399323719201082,0.07509060576508386,25
386,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8989613989826076,0.027143097071481326,26
387,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.901533722529867,0.012177042668870208,27
388,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8599254272429118,0.020059588568081654,28
389,Boise,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.727812858742463,0.011424638274282861,29
390,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8171995651548773,0.05390718164155728,0
391,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.09149700364881341,0.7226840771166718,1
392,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8194990369249413,0.05053217065134341,2
393,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.2871520442216331,0.21256189163567196,3
394,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8917940466363748,0.08034031493614635,4
395,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.829044132638447,0.010069937509958438,5
396,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6035301948708481,0.24020140851760874,6
397,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8105711020463303,0.06205241357369029,7
398,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8220589186885433,0.04625132873671578,8
399,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5399058027911167,0.254466718175297,9
400,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3530612231445581,0.526166867090588,10
401,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7486517049495538,0.1290516773943986,11
402,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7271624396224612,0.13813424944116537,12
403,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7860715765950173,0.06754871873590884,13
404,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4210192693344793,0.22641625450463276,14
405,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7659767073479447,0.10425328244810639,15
406,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9094206538632178,0.04338079217264246,16
407,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.13746901919666465,0.5004841825585401,17
408,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6945886195029295,0.0041473146663612015,18
409,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4928219545964222,0.28241277754449146,19
410,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7762032199622286,0.08598652573930399,20
411,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6854156516687728,0.056610602682333866,21
412,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6823901530664738,0.11218847725695458,22
413,Boston,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8638019016737634,0.0037654455215682114,23
